,Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
2022-08-01 00:00:00+00:00,14.000001,9.9,10.8,19.0,4.9999995,21.1,16.099998,12.999999,10.3,10.600002,13.200001,17.4,11.1,18.699999,16.800001,22.1,18.8,14.900001,15.399999,9.000001,17.3,5.899999,2.7999997,18.3,18.899998,18.3,18.0,14.400001,11.0,21.1
2022-08-02 00:00:00+00:00,1.8000001,1.2,1.0,0.3,0.70000005,0.6,0.8000001,0.5,0.7,1.8000001,9.700001,0.8000001,2.2,3.4999998,1.2,2.8999999,0.70000005,3.4,0.0,0.6,1.0,1.9000002,1.2000002,1.1,0.8000001,0.8000001,0.70000005,4.5,0.4,5.0
2022-08-03 00:00:00+00:00,0.0,0.1,0.2,0.1,0.3,0.0,0.0,0.4,0.1,0.70000005,2.0,1.3000001,1.9,1.3000001,0.9,3.9,0.1,0.1,0.0,0.6,0.0,1.5999999,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.2
2022-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000001,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13 00:00:00+00:00,0.0,1.2,1.1,0.6,0.0,0.3,0.0,5.8,3.2,1.4,0.90000004,0.8,0.0,0.5,1.7,1.3,0.0,0.6,0.0,0.0,0.1,4.2000003,6.4,0.0,4.2999997,0.0,0.0,3.2,0.70000005,0.4
2022-08-14 00:00:00+00:00,2.2,2.7,1.4000001,0.2,0.6,0.0,0.1,1.1,0.90000004,4.6,11.5,0.6,5.299999,16.800003,0.0,2.1,0.1,2.1,0.1,3.6999998,0.2,2.8,2.2,0.0,0.9,0.0,2.0,2.1000001,2.2,8.900002
2022-08-15 00:00:00+00:00,2.2000003,0.6,4.2,0.6,1.5,0.0,3.6999998,0.4,1.5000001,0.4,8.300001,1.8,2.6000001,1.0,0.8000001,3.7999997,0.4,13.2,0.3,1.1,0.9,1.6,0.2,0.2,0.5,0.6,12.7,0.90000004,1.1,1.6
2022-08-16 00:00:00+00:00,3.1,3.4999998,10.000001,3.7,2.4,0.6,1.8000001,4.4,3.2,2.1000001,10.1,1.2,4.2,0.70000005,2.3000002,3.8,1.9000001,2.1999998,1.4000001,0.8,0.5,0.5,0.70000005,1.9000001,4.1,0.1,3.3999999,2.1999998,5.2,1.0000001
2022-08-17 00:00:00+00:00,6.299999,15.600001,24.9,6.2999997,7.2000003,3.1000001,20.9,10.4,7.7000003,9.6,26.7,12.5,20.3,11.400001,14.1,27.699997,2.8999999,12.1,3.8,22.200003,2.1999998,20.900002,3.3,2.3,6.7,3.2,16.499998,4.8999996,10.3,15.400001
2022-08-18 00:00:00+00:00,0.3,0.2,1.6,0.0,0.2,0.2,0.3,0.2,0.6,0.6,3.4999995,0.3,0.8,5.2,0.6,2.6999998,0.2,0.3,0.3,0.6,6.3,0.9000001,0.0,1.3,0.0,2.9999998,0.6,0.5,2.1999998,1.0
2022-08-19 00:00:00+00:00,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.999999,0.90000004,2.6000001,0.5,0.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2022-08-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,5.2999997,3.6,1.1,0.5,0.0,4.1,0.0,0.0,0.0,0.1,2.1,0.0,1.7,0.0,0.0,0.1,0.0,0.2,0.0,0.1
2022-08-21 00:00:00+00:00,6.5,9.9,8.3,14.500001,5.6,0.2,18.7,2.4,8.9,10.300001,6.7999997,0.90000004,5.1,0.8000001,4.1,3.6999998,2.0,7.5,4.2000003,2.5,0.0,1.1,0.2,2.7999997,3.8,0.0,1.7,5.9,2.9,14.100002
2022-08-22 00:00:00+00:00,0.0,1.3000001,0.3,0.0,1.0,1.8000001,0.0,0.5,0.4,1.2,0.5,0.8,0.1,0.3,1.4,2.2999997,0.0,0.0,0.0,0.2,0.3,1.7000002,0.6,0.0,0.5,0.2,0.0,0.2,0.3,0.1
2022-08-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,1.0,0.4,1.1,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2022-08-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2022-08-27 00:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.0,17.0,0.90000004,0.3,0.1,0.2,0.7,0.2,2.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4
2022-08-28 00:00:00+00:00,11.700001,17.9,20.9,12.799999,17.7,0.90000004,4.2999997,10.5,20.599998,5.8999996,27.6,7.2,7.7,12.5,3.0,11.999999,4.0,24.5,8.400001,9.4,3.1,6.4,5.1,4.5,9.000001,3.4,6.2,3.1999996,6.7999997,10.000002
2022-08-29 00:00:00+00:00,2.6999998,1.6,6.2,3.8,3.1,5.4,1.4000001,1.8000001,1.9,2.3,19.2,3.3000002,12.1,3.8000002,4.5,18.4,9.9,1.5000001,6.9999995,9.0,5.3,1.8000001,20.0,9.299999,4.2999997,6.0999994,2.7,6.0999994,4.1,11.5
2022-08-30 00:00:00+00:00,10.800001,9.2,12.1,16.4,7.3999996,9.599999,13.8,19.9,16.9,9.599999,24.099998,22.1,7.4999995,21.899998,16.900002,2.5999997,12.2,6.9,21.6,14.6,17.7,5.2999997,2.2,11.800001,12.099998,23.6,9.3,21.0,16.599998,30.8
2022-08-31 00:00:00+00:00,5.7,7.7999997,8.300001,9.5,4.8,10.799999,18.0,7.1,7.3999996,8.900002,20.4,16.2,9.500002,6.2999997,4.1,19.900002,15.799998,9.4,15.8,12.900002,12.500001,0.5,7.799999,8.500001,5.6999993,10.4,11.2,22.4,9.099998,8.3
2022-09-01 00:00:00+00:00,0.1,2.8999996,3.8999996,4.7000003,6.0999994,5.5,3.8,4.2,10.000001,2.9,1.0,5.2,2.3,3.6999996,4.4999995,1.9000001,0.6,0.70000005,7.3999996,3.7999997,6.2,1.9000001,4.5,4.4999995,4.2999997,4.8,1.6000001,7.2,9.1,1.3000001
2022-09-02 00:00:00+00:00,0.4,0.1,0.3,0.4,0.0,0.0,1.0,0.0,0.1,0.0,1.8000001,0.2,0.3,0.70000005,0.0,2.8,0.7,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.3,0.0,3.2,0.0,0.0,0.3
2022-09-03 00:00:00+00:00,0.3,4.3999996,0.4,0.2,0.5,1.1,0.3,0.8000001,0.6,3.3,13.0,5.8,4.2,11.6,3.6999998,12.200001,0.0,0.2,0.8000001,5.3,2.3999999,0.6,3.9,0.4,1.1,0.9000001,0.2,1.4000001,0.5,12.799999
2022-09-04 00:00:00+00:00,0.0,0.1,0.5,0.0,0.2,0.1,0.3,0.0,0.0,0.4,11.6,1.2,0.70000005,0.90000004,0.6,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.9
2022-09-05 00:00:00+00:00,0.1,0.2,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.7,7.1000004,0.5,0.0,2.1,0.1,0.4,0.2,0.2,0.0,0.70000005,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,1.6
2022-09-06 00:00:00+00:00,0.9,0.0,0.4,0.0,0.1,0.2,1.6,0.0,0.1,0.4,10.2,1.2,6.2,6.9999995,0.0,6.0,0.90000004,0.0,0.0,6.6,0.0,0.8,0.1,0.2,0.0,0.1,0.2,0.0,0.0,2.0
2022-09-07 00:00:00+00:00,3.6,4.4999995,8.099999,3.2999997,2.0,19.5,9.499999,0.6,0.3,8.300001,8.2,10.7,12.200001,15.6,11.800001,10.299999,8.600001,10.6,13.800001,12.800001,8.599999,6.5999994,4.8999996,9.200002,0.6,7.1,10.799999,1.7000002,3.8000002,12.800003
2022-09-08 00:00:00+00:00,0.90000004,1.2,2.0000002,0.3,1.4000001,1.7,0.1,0.5,0.8,1.5000001,2.5,1.4000001,2.5999997,2.0000002,1.3000001,0.1,0.5,0.5,0.2,0.90000004,1.5,3.5999997,0.8,0.4,0.6,1.7,0.5,1.6,0.70000005,3.1000001
2022-09-09 00:00:00+00:00,0.6,1.0,0.5,0.0,0.3,0.0,0.0,1.1,0.3,0.3,2.3,0.70000005,1.1,0.4,1.4,0.6,0.0,0.90000004,0.2,0.5,0.0,0.70000005,0.1,0.0,0.8,0.0,0.0,0.6,0.1,1.2
2022-09-10 00:00:00+00:00,2.0,0.2,0.6,0.0,0.1,0.0,1.2,0.0,0.1,0.5,9.600001,1.4000001,0.0,0.90000004,0.4,2.0,7.2999997,5.0,0.1,0.3,0.0,1.6999999,0.3,0.4,0.0,0.0,1.8000001,0.0,0.0,1.0
2022-09-11 00:00:00+00:00,4.6,8.4,5.7999997,5.7999997,5.2,1.5,1.3000001,15.900001,19.5,2.2,23.5,4.1,3.9,1.6000001,6.3999996,10.900001,0.8,7.5999994,22.6,2.2999997,5.6999993,1.6000001,1.6999999,0.3,9.5,5.4,0.6,3.6,6.0,11.400001
2022-09-12 00:00:00+00:00,2.3000002,8.800001,5.0999994,10.7,1.3000001,0.90000004,4.3,8.1,2.2999997,3.9,25.8,1.8000001,2.0,7.9000006,1.7,0.90000004,1.9000001,5.8,6.2,5.9,1.3000001,1.1,7.2999997,0.4,8.3,2.4,1.5,14.6,1.8000001,9.1
2022-09-13 00:00:00+00:00,5.6999993,16.9,7.3,13.900002,6.9999995,1.8000001,21.800003,8.7,7.6000004,5.4999995,29.699999,7.999999,5.0999994,5.799999,1.8000001,13.4,12.1,8.1,7.4999995,7.0999994,17.599998,1.6000001,4.2999997,7.6,9.2,6.0999994,10.8,11.5,15.7,13.600001
2022-09-14 00:00:00+00:00,0.3,1.1,1.7,1.7,1.7,2.6999998,2.6000001,1.0,0.90000004,2.3,0.5,2.8000002,1.9,4.7,1.8000002,5.8,4.4999995,0.3,2.3,2.1999998,1.7000002,2.0,12.5,2.4999998,0.9000001,2.6000001,5.4,0.90000004,3.7999997,4.3999996
2022-09-15 00:00:00+00:00,0.4,1.3000001,1.7,1.6000001,0.5,1.1,1.3,0.6,0.70000005,2.5,5.9999995,1.0,1.8000001,2.1,1.1,8.6,2.1000001,2.3,0.4,1.4000001,1.0000001,0.70000005,1.2,1.6000001,0.6,0.90000004,0.1,1.3000001,0.9000001,0.5
2022-09-16 00:00:00+00:00,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.5,0.0,0.6,0.8000001,0.3,0.2,0.0,0.3,0.0,0.0,0.0,1.3000001,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4
2022-09-17 00:00:00+00:00,0.3,0.2,1.4,0.2,0.2,0.0,0.5,0.1,0.1,1.0,5.1,0.70000005,0.8,0.8000001,0.4,0.0,2.2,0.3,0.2,0.5,0.0,0.4,0.0,0.4,0.1,0.0,0.3,0.0,0.1,0.8
2022-09-18 00:00:00+00:00,4.1,2.4,2.0,0.6,0.5,2.3000002,2.7,3.5,2.6,0.2,1.9000001,12.700001,3.4999998,2.9,1.4000001,9.200001,0.70000005,1.4,0.5,8.6,11.099999,2.3,15.3,3.1,1.6,1.4000001,4.2999997,2.3999999,7.3,0.8000001
2022-09-19 00:00:00+00:00,5.7,6.7,6.1,1.3000001,2.8000002,10.5,0.4,1.0,2.2,7.8,14.6,8.400001,4.6,3.6999998,1.8000001,3.1999998,1.7,3.8,0.90000004,6.1,10.099999,11.2,11.500001,0.4,2.6,7.4,0.8,6.6,7.8999996,3.2
2022-09-20 00:00:00+00:00,2.8000002,0.6,1.1,2.8999999,3.4,0.6,1.2,1.2,3.1,1.0,0.70000005,2.0,5.3,1.9000001,7.9,3.4,1.5,5.0,0.8000001,3.2,2.2,3.4999998,1.8000001,2.3000002,0.3,0.8000001,2.1999998,6.0000005,4.9,2.8000002
2022-09-21 00:00:00+00:00,1.8,0.5,1.0,0.1,0.3,5.1000004,0.5,0.4,0.4,2.1,2.0,2.1999998,1.3000001,0.8000001,1.7000002,7.5,1.9000001,0.9,0.2,1.6,0.8000001,0.5,1.1,1.7,0.2,2.2,2.4,0.70000005,0.3,2.6
2022-09-22 00:00:00+00:00,9.6,3.1,2.1999998,0.8000001,1.2,0.6,1.4000001,0.2,2.1,1.9000001,9.4,1.4,1.8,3.5,3.8999996,6.1,2.4,5.0,1.8000001,7.2,0.7,7.1999993,9.9,1.5000001,0.3,0.2,8.9,1.3000001,1.6,4.8
2022-09-23 00:00:00+00:00,0.1,1.5999999,1.9000001,0.3,0.1,2.7999997,0.3,0.4,1.8000001,2.3,9.5,6.2,7.6000004,3.9999998,2.9,1.7,0.6,0.2,0.2,1.0,1.1,4.2999997,4.3,0.0,0.1,0.4,0.2,0.8,0.9,1.9000001
2022-09-24 00:00:00+00:00,3.5,4.3,3.1999998,10.0,2.8,0.3,2.6,3.8,3.3,3.7,2.1999998,2.6,1.6000001,8.700001,7.4,15.700001,1.3000001,6.9,2.4,3.8,1.6,4.9999995,0.6,4.2,2.3,0.70000005,1.1,2.5000002,1.7,4.2
2022-09-25 00:00:00+00:00,10.400001,1.6,3.2000003,0.6,3.8999999,0.4,3.4,0.4,2.9,1.9000003,1.1,2.1000001,10.599999,3.3999999,4.1,7.3999996,0.4,5.7999997,0.4,3.1999998,0.9,14.000002,2.1,1.2,0.6,0.0,6.1000004,1.8000001,1.0,5.3999996
2022-09-26 00:00:00+00:00,0.70000005,0.3,1.1,0.90000004,0.4,0.1,0.7,0.5,1.1,0.6,0.6,1.5000001,1.7,1.1,0.2,3.3000002,0.9,0.5,0.4,0.3,0.4,0.5,1.7,1.1,0.4,0.6,0.5,0.4,0.3,0.70000005
2022-09-27 00:00:00+00:00,1.4,4.8999996,4.6000004,3.9999998,4.6,0.4,12.400001,5.4,4.7,2.1999998,0.5,2.9999998,2.5,18.1,6.7999997,11.200001,2.3999999,3.0,0.5,6.9,0.3,7.7000003,5.1000004,1.3000001,3.2999997,0.1,1.8,7.3999996,0.3,4.1
2022-09-28 00:00:00+00:00,4.9,11.5,9.1,5.1,6.2,0.0,4.5,0.5,1.3000001,3.5,4.4,0.2,4.7000003,5.5,12.9,5.9,1.2,1.8,1.1,0.5,0.0,7.9999995,1.7,8.9,1.3000001,0.0,8.400001,0.2,0.0,5.0
2022-09-29 00:00:00+00:00,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.2,0.0,0.5,0.0,0.0,0.0,1.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.2
2022-09-30 00:00:00+00:00,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,1.7,0.0,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2
2022-10-01 00:00:00+00:00,0.8,0.4,1.9000001,1.4000001,1.4,2.3999999,0.6,0.5,0.8,1.3,0.3,7.8999996,0.70000005,0.90000004,0.5,7.5999994,2.3999999,1.1,0.0,7.5,8.0,1.2,2.3,0.3,0.6,0.70000005,0.8,7.3999996,10.3,1.5000001
2022-10-02 00:00:00+00:00,0.1,0.2,0.4,0.3,0.6,0.8,0.2,0.5,1.6,2.0000002,3.1999998,4.4,2.7,1.2,2.3000002,0.4,1.1,0.8,2.3000002,3.7,2.9,2.0,0.5,0.8,0.3,0.70000005,0.2,1.0,3.0,2.1
2022-10-03 00:00:00+00:00,0.0,0.6,0.2,0.0,0.3,0.2,0.0,0.2,0.2,1.1,2.0,0.1,0.3,1.5,0.2,0.70000005,0.0,0.0,0.1,0.4,0.0,0.3,0.4,0.0,0.2,0.0,0.0,0.2,0.0,1.6000001
2022-10-04 00:00:00+00:00,0.8,0.2,0.9,0.9,0.5,0.1,1.1,0.1,0.1,0.4,13.8,0.70000005,0.3,0.2,0.1,0.1,1.4,0.6,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.1,0.70000005,0.0,0.0,1.1
2022-10-05 00:00:00+00:00,2.0,0.2,0.8,0.1,0.6,1.5999999,0.4,0.1,0.4,0.70000005,0.6,9.299999,1.1,0.8000001,2.8999999,0.90000004,2.1999998,0.5,0.1,0.5,0.1,0.6,1.3000001,0.4,0.2,0.8,0.4,0.3,0.0,0.90000004
2022-10-06 00:00:00+00:00,0.9,7.6,1.9,0.1,11.1,0.5,0.4,2.6,3.3,2.4999998,0.1,1.8000001,3.4,7.4,3.0,3.6000001,1.1,4.0,0.2,1.1,0.6,3.1999998,0.4,0.3,1.1,0.6,2.6999998,0.8,0.4,1.2
2022-10-07 00:00:00+00:00,1.3,0.5,1.3000001,0.8,0.6,0.0,3.2,0.1,0.4,1.8000001,4.1,0.70000005,1.9000001,2.4,3.9,1.2,0.1,0.70000005,0.1,0.4,0.1,1.5,0.6,0.0,0.0,0.0,0.8,0.6,0.1,3.1999998
2022-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09 00:00:00+00:00,2.1000001,1.2,15.6,3.5,2.5,0.0,1.6999999,2.8,3.4,0.9,0.6,0.2,6.0999994,0.8000001,3.1000001,0.3,0.6,3.6999998,0.6,0.1,0.0,4.2,0.0,1.3000001,2.7,0.0,0.5,1.3,1.1,1.0
2022-10-10 00:00:00+00:00,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.0,0.0,6.8,0.0,0.3,0.5,0.4,0.0,0.2,4.6,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2022-10-11 00:00:00+00:00,0.0,0.0,2.5,0.3,0.4,0.2,0.1,0.0,0.1,0.2,2.8,0.70000005,0.6,0.5,0.0,3.1999998,1.0,8.400001,0.0,0.0,0.4,0.8,0.6,0.1,0.0,0.0,0.2,0.0,0.0,0.2
2022-10-12 00:00:00+00:00,0.1,0.3,2.2,0.2,0.90000004,0.2,0.1,0.2,0.2,0.9,0.1,2.8,1.1,0.8,0.6,3.2999997,0.6,0.2,0.1,0.1,0.6,0.70000005,0.3,0.2,0.1,0.1,1.1,0.1,0.1,0.8
2022-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2022-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2022-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 00:00:00+00:00,0.5,0.3,1.0,0.5,0.4,0.6,0.8,0.1,0.90000004,1.3,14.2,2.5000002,1.3,1.6000001,0.1,3.9000003,0.6,3.3999999,0.1,4.9999995,4.2999997,1.5000001,7.2999997,0.0,0.1,0.5,1.1,6.0,0.90000004,3.8
2022-10-17 00:00:00+00:00,2.0,3.7999997,6.6,4.4,0.7,5.4,10.0,6.2,4.6,2.1999998,30.2,7.1,10.3,5.1,10.300001,1.3000001,3.1000001,0.4,10.7,5.299999,13.4,1.6000001,7.0,10.7,4.7,11.600001,1.1,2.5,4.1,19.1
2022-10-18 00:00:00+00:00,10.400001,13.6,7.1,27.2,3.8999996,3.9999998,11.5,20.0,11.300001,4.5,14.8,9.400001,13.1,7.2000003,6.7999997,5.5,3.8,10.599999,12.100001,7.9000006,8.300001,4.9,4.1,4.0,21.8,16.6,2.1999998,10.900001,11.1,10.700001
2022-10-19 00:00:00+00:00,3.4,0.5,2.8,3.6,1.2,5.9999995,1.6,3.8000002,1.6000001,3.3,1.6000001,17.1,3.3999999,1.9000001,5.0999994,5.7000003,2.6999998,1.6,4.0,9.100001,7.5,7.5999994,5.0,3.2999997,3.1,2.4,1.6,6.8,3.8000002,6.7000003
2022-10-20 00:00:00+00:00,5.1,6.1000004,3.2999997,5.1,6.0,8.500001,3.6,7.9,1.7,6.299999,15.300001,9.200002,2.0,11.100003,14.8,21.800001,2.0,13.799999,5.6000004,6.3,4.3999996,8.799999,12.999999,3.7000003,5.2999997,3.5999997,5.4,17.400002,3.5000002,6.0999994
2022-10-21 00:00:00+00:00,2.7,5.1,4.2999997,2.8999999,7.1000004,2.5,4.1000004,5.2,7.8,6.9,5.0,13.7,2.1,6.8,8.500001,16.400002,2.1,1.5000001,3.6,7.7,16.800001,3.8000002,9.800001,5.7,5.1,0.2,3.1999998,2.3,3.3999999,4.1
2022-10-22 00:00:00+00:00,0.0,0.0,1.3000001,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.2,0.0,1.0,0.2,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
2022-10-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2022-10-24 00:00:00+00:00,0.1,0.0,0.90000004,0.2,0.4,0.2,0.2,0.0,0.1,0.1,0.2,0.8000001,2.0,0.9000001,0.2,1.6,0.1,0.6,0.0,0.4,0.2,0.3,0.0,0.4,0.2,0.0,0.6,0.0,0.0,0.5
2022-10-25 00:00:00+00:00,0.0,0.2,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.6,0.5,0.6,0.3,0.2,0.5,0.1,0.1,0.0,0.4,0.2,0.0,0.3,0.0,0.0,0.2,0.1,0.0,0.1,0.4
2022-10-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.2,0.4,0.1,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.5,2.4,0.0,0.1,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0
2022-10-27 00:00:00+00:00,1.0,1.1,2.0,0.4,0.8,1.5000001,0.6,1.3000001,0.5,0.70000005,2.5,0.8000001,4.8999996,1.2,0.5,2.8000002,4.8999996,3.7,0.90000004,2.3,1.3,1.8000001,2.1,1.5,0.5,0.7,3.5,0.3,0.90000004,0.5
2022-10-28 00:00:00+00:00,0.1,0.0,1.0,0.1,0.0,1.8000001,0.0,0.1,0.1,0.1,0.3,2.1000001,0.90000004,0.5,0.2,1.4000001,0.2,0.3,0.3,0.70000005,1.1,0.0,4.4,0.2,0.1,0.6,0.0,0.70000005,1.0,0.2
2022-10-29 00:00:00+00:00,0.3,2.8999999,2.0,0.3,0.4,0.3,0.0,0.3,0.3,2.4,8.500001,0.8,1.0,1.7000002,5.7,1.9000001,0.3,0.5,0.0,1.2000002,0.5,0.5,0.4,0.0,0.1,0.1,0.2,6.9999995,0.1,1.9000002
2022-10-30 00:00:00+00:00,0.1,0.3,2.3,0.0,2.8000002,0.9000001,0.1,0.1,0.70000005,0.70000005,0.5,2.7999995,1.3000001,0.70000005,1.5000001,2.3,0.0,2.5,0.0,1.0,0.8000001,1.9000001,1.5000001,0.0,0.0,0.6,0.1,0.2,0.0,0.7
2022-10-31 00:00:00+00:00,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.3,0.2,0.3,3.9,4.5,0.9,0.2,0.1,1.3000001,0.0,0.3,1.9000001,0.2,0.1,0.2,0.6,0.1,0.0,1.5
2022-11-01 00:00:00+00:00,0.5,0.5,0.3,0.3,0.5,0.90000004,0.4,0.2,0.0,0.70000005,4.1,2.5,0.70000005,3.2,0.70000005,4.6,0.3,1.7,0.2,0.8000001,3.3,0.7,8.8,0.2,0.2,2.0,0.3,0.5,0.3,2.5
